product_id,product_name,category,brand,supplier_name,price,color,size,release_date,description,stock_quantity,discount,created_at,updated_at
5963,Much Article,Toys,David Group,Acosta-Holden,245.49,Red,Medium,2021-12-22,Likely reason black police figure consider. Weight entire matter choice whom chair shake.,392,0.1,2025-01-14,2025-02-04
7464,Nothing College,Beauty,"Schaefer, Gilbert and Perez",Wong-Ramos,981.04,Green,Large,2022-03-03,Stay under exist pass. Student scene quality toward address.,410,0.28,2025-01-02,2025-01-18
2413,Republican Car,Home,Lawson PLC,"Skinner, Thomas and Barnes",764.68,Black,One size,2023-10-12,Feeling realize old race age information. Likely blue single rest.,272,0.29,2025-02-21,2025-01-24
7783,Manager Themselves,Beauty,Lewis Inc,Flynn Inc,372.83,Red,Medium,2022-10-12,"Drive increase industry true work money.
Walk interview fire role way. Decide foreign food.",471,0.04,2025-02-06,2025-02-13
3952,Enjoy Body,Sports,"Mejia, Lawrence and Shaw","Haynes, Moore and Quinn",797.65,Silver,One size,2021-04-29,Term particularly three result statement. Debate class also city.,156,0.48,2025-01-25,2025-01-04
8619,Fine Issue,Home,Sherman-Peterson,Walsh Group,877.65,Silver,Small,2021-07-05,Mr time majority ten teach TV girl. Level condition project lose consider speech. So top star put.,295,0.45,2025-02-23,2025-01-08
2671,Today And,Beauty,Lester-Buchanan,Martin-Mason,119.47,Green,Large,2021-05-23,Season partner like. Pretty everything similar direction natural give.,245,0.39,2025-01-08,2025-02-10
3084,Attorney Heart,Home,Perry LLC,"Miller, Mcdowell and Haynes",732.62,Yellow,One size,2022-10-09,Boy of early size worry case. Minute I during exactly administration. Tend American player child.,429,0.27,2025-03-02,2025-02-09
3590,Draw Toward,Electronics,Blair PLC,Lewis-Russell,658.95,Yellow,Medium,2020-08-12,Degree may far although. Item today next central. Often seat scientist hot magazine find.,43,0.12,2025-01-21,2025-02-19
6352,Resource Law,Clothing,"Miller, Huerta and Franco",Johnson LLC,395.08,White,Large,2020-07-19,Everyone owner instead list only ever. Project truth stage husband this plan.,401,0.08,2025-02-13,2025-02-10
1809,Agent Me,Home,Vaughn Inc,Williams PLC,763.78,Silver,Medium,2024-11-20,Already list someone central wrong. Answer such under and successful require challenge.,230,0.36,2025-02-10,2025-03-03
6007,World Skill,Beauty,Williams Ltd,Rodriguez PLC,459.44,White,Small,2022-05-22,Court top environment. Lawyer reduce information go real while think. Trade trade gun should.,371,0.19,2025-02-04,2025-01-01
2155,Company Child,Clothing,Peters LLC,"Kline, Fisher and Conway",646.69,Yellow,X-Large,2023-06-09,Service stuff crime prepare up. Letter huge police likely.,127,0.36,2025-01-07,2025-01-17
7555,Group Debate,Clothing,Watson-Edwards,Robinson-Alexander,912.83,Silver,Large,2022-10-15,Discussion before trouble none thank authority discussion. Cause news power air field.,264,0.16,2025-01-09,2025-01-19
9397,Program Down,Electronics,Herrera-Henderson,Russell Ltd,340.31,Black,Small,2021-06-08,Strategy financial power suffer. Resource husband specific. Ability memory upon election position.,107,0.18,2025-02-17,2025-02-25
9114,Smile Method,Toys,Baker-Robinson,"Barr, Shaw and Cameron",437.36,Green,One size,2020-03-26,Same level participant. Own building design hair because.,18,0.08,2025-02-01,2025-02-20
7032,Lot Future,Electronics,Rogers Ltd,"Scott, Smith and Heath",231.12,Green,X-Large,2020-07-15,Treat only hit notice century strong follow. Task scene argue sit boy.,398,0.25,2025-02-17,2025-02-19
3398,Bank Money,Electronics,Haney-Hughes,"Miller, Gonzales and Harrison",13.61,Blue,One size,2020-06-11,Speech effort court quickly water lead. Cost arm together hold story must near.,181,0.24,2025-01-14,2025-01-29
2129,Society One,Electronics,Adams PLC,Bryant Inc,110.75,Blue,One size,2023-06-07,Country economic now east range film. Study young particular. Point kind growth north enough.,460,0.27,2025-02-13,2025-01-06
4091,Include Produce,Home,Palmer Ltd,Myers Group,170.96,Red,Medium,2021-10-23,Quite enter though dinner. Seek drop this month officer west herself hour.,304,0.45,2025-02-24,2025-02-06
6203,Wear Edge,Clothing,"Evans, Rivera and Lee","Wood, Flores and Morris",239.63,Yellow,One size,2023-12-22,Development learn discover simply list region. High require TV other.,399,0.31,2025-03-02,2025-01-28
8380,Expert Allow,Toys,Lee Group,Wall-Mcgee,158.32,Green,One size,2023-10-06,Decision voice player. Public others out. Executive her save maybe southern on.,204,0.1,2025-02-12,2025-01-31
6600,Section Region,Sports,Newton-Calhoun,Brown-Roberts,797.56,Silver,X-Large,2021-11-10,World majority as during film leader begin.,81,0.05,2025-02-10,2025-02-28
7765,Determine Movement,Home,Jones LLC,Hebert-Cook,571.11,Black,One size,2024-05-07,Night body yeah seek reveal. Television staff often today seat near consumer.,292,0.07,2025-01-30,2025-02-06
5064,Listen Picture,Clothing,Roberts-Levy,"Jones, Howard and James",339.74,Black,X-Large,2022-11-01,Whose piece government rise fly southern player. Leave sound site amount without day.,425,0.47,2025-02-08,2025-01-01
2243,Wall Debate,Home,Adams-Morse,"Rodriguez, Brady and Gilbert",582.37,Yellow,X-Large,2023-01-08,Simply worry wrong might skin win. Shoulder shoulder pass.,457,0.24,2025-01-14,2025-01-17
2475,Offer Clear,Clothing,Murillo Ltd,Anderson-Williams,681.07,Red,X-Large,2024-09-24,Seven relate message something meet. Step ask heavy teach Congress.,329,0.11,2025-01-28,2025-02-24
5708,Avoid Stuff,Sports,"Foster, Henry and Beasley",Lester Group,437.98,White,Small,2024-06-22,Question resource raise measure month able body.,82,0.05,2025-01-10,2025-01-07
4894,Investment Moment,Clothing,"Stewart, Kim and Horn",Ritter Inc,215.47,Blue,Small,2021-07-27,Radio always car. Director question region food value mind child.,442,0.1,2025-01-27,2025-01-17
1511,Court Deal,Electronics,Goodman Ltd,"Taylor, Fisher and Garrison",193.94,White,X-Large,2024-08-23,Easy prove reality drive. Choose hair better.,190,0.2,2025-01-02,2025-01-23
7753,While Material,Electronics,"Whitaker, West and Lewis",Yoder-Contreras,267.05,Green,Large,2022-10-25,Finish often purpose new. While investment school music family brother check tree.,222,0.29,2025-01-29,2025-02-23
9864,Phone Wish,Beauty,Morgan-Wright,Hart LLC,786.18,Red,Large,2022-04-06,That understand effect both current single focus.,145,0.08,2025-02-07,2025-03-02
9911,Property Alone,Home,Jones-Dawson,Phillips Inc,459.98,Red,X-Large,2022-04-05,"Trip build try heavy draw really. Stock cause born management but.
Station data truth risk memory.",201,0.26,2025-02-13,2025-01-29
5457,Effect Foreign,Home,"Mccarthy, Smith and Harper",Jones LLC,575.19,Blue,Medium,2024-12-01,Teacher international pay reveal interesting red author. Ever and thought method.,221,0.36,2025-01-28,2025-01-21
3379,Concern Agreement,Toys,"Soto, Pratt and Tran","Vazquez, Martinez and Jenkins",250.41,Yellow,Small,2020-12-08,Learn husband my people bit. Style himself hit.,461,0.19,2025-02-04,2025-02-01
9974,Section Institution,Sports,"Patel, Deleon and Gentry",Perez-White,662.41,Black,One size,2020-04-25,Standard those shake beyond themselves hear. Meeting black cup up.,333,0.3,2025-02-04,2025-02-12
7655,Agree Human,Electronics,"Morris, Johnston and Good",Travis-Smith,143.15,White,Medium,2023-05-02,Drive meet scene from statement age sort.,34,0.03,2025-01-11,2025-02-14
9365,Answer Security,Toys,"Haney, Wilson and Jackson","Pierce, Pope and Johnson",11.98,Blue,Small,2021-07-24,Away better town nice point with. Stand strategy cut per.,441,0.05,2025-02-06,2025-02-21
4945,Carry Foreign,Beauty,Smith LLC,Evans LLC,676.28,Red,Small,2022-01-09,Start return cup. Exist year blood house. Kitchen company professional generation from account gas.,54,0.44,2025-01-21,2025-02-06
2651,Today Anyone,Beauty,Stewart Ltd,Peterson-Martin,220.93,Yellow,One size,2025-02-08,Enter consider issue difference.,306,0.14,2025-02-10,2025-01-28
6244,Sit Suffer,Clothing,Lang Inc,Dawson-Evans,561.81,Green,Large,2021-01-14,"Fire next chair head. Artist prevent suddenly north.
Out court space.",42,0.01,2025-02-18,2025-01-25
1791,Night Ability,Toys,"Greer, Howard and Leon",Santos Ltd,387.75,Silver,Large,2023-09-23,Realize policy fly above. Necessary part law everyone ago total strong. Dinner work day young top.,463,0.37,2025-02-15,2025-02-21
3376,Bank Eye,Beauty,"Hamilton, Daniels and Banks",Diaz LLC,415.61,Silver,Small,2024-02-13,"Unit run down face feel contain maintain.
Unit since kid focus. Arrive her oil though seek.",139,0.49,2025-01-05,2025-01-11
4739,General Evening,Toys,Allen Inc,Robinson-Massey,488.97,Blue,X-Large,2023-11-08,National avoid gas blue war less effect. Apply gas adult reason. Fire resource reflect.,92,0.49,2025-01-10,2025-02-15
1281,Remember Go,Home,"Willis, Stein and Roach",Stevens-Randall,868.45,Black,Medium,2024-10-24,Shoulder value former whether bag thank long success. Least these provide chance.,141,0.47,2025-02-23,2025-01-08
8710,Onto Either,Toys,Hall PLC,Mccarty Ltd,254.68,White,One size,2024-01-11,Pick score wish book bring agency step. Matter meet whose reduce sometimes third.,459,0.45,2025-01-02,2025-02-04
7399,House Happen,Home,Baldwin LLC,Hanson-Anderson,95.97,Yellow,Large,2023-08-23,Price matter rate. Watch represent left experience rest color.,259,0.09,2025-03-01,2025-01-29
8041,Road Who,Home,"Parker, Myers and Lowe","Bautista, Vasquez and Jones",931.76,Blue,One size,2022-07-07,Most medical realize matter member maintain. Book few radio market. Involve couple live already.,474,0.04,2025-01-03,2025-02-06
6597,Include Enjoy,Toys,Page-Christensen,Brown-Nunez,232.24,Black,X-Large,2020-07-29,Size fine culture around house receive do everything. Book long prevent tax letter.,258,0.34,2025-02-11,2025-01-28
1193,Remain Improve,Clothing,Jones-Brown,Banks PLC,107.89,Silver,X-Large,2020-08-24,And result marriage discussion significant. Identify option to whose summer improve modern.,337,0.09,2025-01-13,2025-02-10
8318,Surface Because,Home,May-Reyes,Compton Ltd,342.87,Yellow,Small,2023-09-04,"Agree often option cell car fine.
Explain write white region want property. Himself six chance.",76,0.03,2025-02-01,2025-01-02
7886,Throughout Future,Beauty,"Cox, Gilbert and Ray",Carpenter PLC,411.46,Black,One size,2022-10-13,Lose doctor main back.,205,0.5,2025-01-20,2025-01-22
5370,Choose Law,Clothing,Rodriguez-Gay,Simpson-White,421.9,Blue,Medium,2022-03-28,Board three shoulder husband over their. Generation among hear expect. Six president Democrat.,438,0.02,2025-02-03,2025-02-18
7868,However Along,Home,Harper-Schmidt,"Chen, Wood and Boyer",802.15,Red,Medium,2022-04-26,My century service. Remember crime eight one this.,486,0.46,2025-01-11,2025-01-08
7148,Politics Thing,Sports,Olson-Robinson,"Hopkins, Morris and Jones",121.45,Red,Medium,2024-02-20,Woman argue hotel culture successful father. Include nice door end agency audience.,212,0.3,2025-01-21,2025-02-10
2519,Society End,Home,"Keith, Martin and Gomez",Torres LLC,926.7,Black,X-Large,2020-02-17,"Often effort certainly loss professional include. Hair others interest.
Across goal dream bad.",209,0.07,2025-01-09,2025-02-18
6420,Type Detail,Beauty,"Roy, Davis and Townsend",Smith-Woods,445.36,Blue,Medium,2022-04-01,Enough last wide deal early discuss class. Again forget citizen teach appear nature ball.,426,0.36,2025-02-23,2025-01-19
2047,Defense Reality,Beauty,Kaiser-Bennett,"Brown, Mullins and Lynch",385.03,White,Large,2024-07-06,Here a sing. Tv born data ten air worker cut.,156,0.1,2025-01-17,2025-01-06
7481,Color Rise,Beauty,"Newman, Vazquez and Anderson",Smith LLC,322.87,Red,X-Large,2022-03-11,Bag something local act produce church. Wonder game hair.,202,0.11,2025-02-08,2025-01-23
5459,Particularly Sense,Sports,Jimenez Ltd,Perez-Kelly,751.72,Black,Medium,2023-10-24,Develop rock truth. Body wide subject age. Local answer last hundred production writer.,437,0.46,2025-01-30,2025-02-17
5600,Company Recognize,Sports,Herrera Inc,Campos-Reeves,780.44,Red,Medium,2022-07-17,Suffer low behavior until including term opportunity six. Type camera something financial.,258,0.25,2025-01-21,2025-02-08
9584,Project Member,Electronics,"Malone, Jackson and Miller","Mcbride, Burnett and Mccoy",962.47,Red,X-Large,2023-02-16,Explain huge simple draw street near development. Call environment behind.,78,0.27,2025-01-07,2025-01-03
4842,Here Measure,Clothing,"Goodwin, Ryan and Warren","Vazquez, Phillips and Barnes",850.43,Yellow,X-Large,2022-04-30,Detail event green big. Another price state take thought money.,340,0.44,2025-02-17,2025-02-26
4048,Financial While,Clothing,Rice-Benson,"Miller, Martinez and Ortega",524.97,Black,Small,2020-08-15,Industry hundred really technology professional able perhaps seek.,103,0.02,2025-01-05,2025-02-26
2960,Trip Far,Toys,Aguirre LLC,Lloyd-Wise,770.83,Blue,Small,2022-04-20,Happy whom cultural budget. Travel scientist determine whom science moment ok.,462,0.19,2025-01-29,2025-02-07
9258,Girl Design,Sports,"Yang, Kaufman and Hunter","Figueroa, Thompson and Montgomery",607.98,Blue,Large,2020-01-11,Image pressure tonight other. Page Congress outside most drug such serve.,209,0.07,2025-02-06,2025-01-17
2312,Talk Plan,Sports,"Allen, Anderson and Davis",Bolton-Conrad,357.36,Red,One size,2021-08-25,For although Republican what ball south.,111,0.31,2025-01-26,2025-01-09
9118,Management Others,Beauty,Lopez Inc,Mathis and Sons,874.33,Green,Medium,2022-11-14,"Item reality keep. Hand rich simply seem.
Few unit anyone. Spend bag usually increase really meet.",83,0.42,2025-02-25,2025-03-01
2588,Individual Life,Beauty,"Reese, Long and Chavez","Duncan, White and Moore",21.13,Yellow,Medium,2022-06-18,Star size speech chair ago.,101,0.01,2025-01-27,2025-03-03
1501,Upon Nature,Sports,"Mcknight, Brown and Smith","Bush, Brewer and Perry",969.76,Red,Small,2022-05-19,Drop system authority industry I. Star imagine experience door be paper. Others carry value way.,365,0.2,2025-02-09,2025-03-01
6144,Interest Material,Clothing,Fisher Ltd,"Herrera, Martin and Brown",268.54,Green,Large,2024-05-27,Young thought table. Boy go down smile raise less rule.,402,0.16,2025-02-21,2025-02-16
5445,Though Evidence,Clothing,"Lopez, Castro and Gray","Taylor, Arroyo and Rogers",206.94,Silver,Medium,2024-07-11,Yourself bad process address. Rich never law early dinner data. Design guy seat reach huge cover.,203,0.43,2025-02-26,2025-02-16
1517,Door Subject,Clothing,Duncan LLC,Wilson-Day,673.77,Yellow,Medium,2021-01-09,Suffer quality argue over stage store. Minute claim next development executive many.,429,0.21,2025-03-02,2025-02-14
7731,Never Series,Home,Smith LLC,Tate-Lee,87.83,Red,Medium,2024-01-24,Occur those civil. Region old soon medical ball contain community.,19,0.07,2025-02-28,2025-01-08
1691,Outside Become,Beauty,"Barton, Smith and Marshall",Phillips Inc,642.07,Green,Medium,2023-03-22,Around newspaper born either. Everything section measure nor.,168,0.09,2025-01-20,2025-02-10
6042,Degree Agreement,Beauty,Jimenez Group,Martin and Sons,137.87,Green,Medium,2022-07-26,Card sister produce magazine visit south. Television economy in agency remain again.,113,0.04,2025-02-24,2025-02-11
5604,Work Look,Toys,"Wilson, Hernandez and Roberts",Freeman-Stanley,314.36,Red,Small,2024-03-25,Area nature to evening. Size everything word PM.,185,0.0,2025-01-21,2025-01-17
3155,Fast For,Home,Herrera-Hampton,Young-Bradford,510.33,Red,Large,2024-10-02,Material western road beyond example. Hair worry yourself.,390,0.28,2025-02-26,2025-01-17
4111,Since Value,Beauty,Camacho-Wagner,Fritz-Bennett,317.7,Yellow,Large,2020-08-14,Lay have tough. Last beyond page build about institution add. Only hit agreement like.,24,0.2,2025-01-09,2025-01-20
3289,Less Case,Home,Clark-Mcclure,Flowers-Ballard,890.03,Blue,One size,2023-11-14,Always billion commercial test. After leave talk always nothing meet.,76,0.08,2025-02-14,2025-01-28
4365,Possible Happen,Electronics,Walker Group,Marshall-Arellano,955.99,Black,X-Large,2023-09-13,His anyone see throw arrive. Write big clear. Movie above truth beyond cut region federal.,473,0.1,2025-01-22,2025-02-03
2765,Create Administration,Beauty,"Bradley, Peterson and Watson",Jackson PLC,880.97,Silver,Large,2023-05-29,Trial the real manager light sound draw. Continue improve attack charge provide example identify.,12,0.48,2025-02-17,2025-01-04
1661,Yourself Citizen,Beauty,Mcfarland-Dunn,Vasquez-Hanson,22.51,Red,Small,2020-06-17,Government concern trade itself community. Indicate guy itself campaign pattern.,85,0.35,2025-01-23,2025-01-21
9595,Day Note,Sports,Horton LLC,Thomas LLC,894.3,Silver,Medium,2022-02-11,Pm news success recent. Professional lot specific coach method course.,181,0.36,2025-02-06,2025-02-02
